pmid,keywords,used_query,rank,result_protocol_id,result_title,is_confirmed_target
29269866,epigenome-wide association HIV,epigenome-wide,1,122747,"Artificial intelligence in the identification of prognostic DNA methylation biomarkers among patients with cancer: a scoping review of epigenome-wide studies
",False
21702933,lymphangiogenesis ultrastructure,lymphangiogenesis,1,121131,The lymphatic ring assay: a 3D-culture model of lymphangiogenesis,True
36951106,aminoacyl-tRNA synthetase chirality,aminoacyl-tRNA synthetase,1,121898,"Parallel positive selections, deep sequencing and analysis for reprogramming aminoacyl-tRNA synthetase specificity",False
42391002,bacterial single-cell transcriptomics,bacterial,1,322999, Protocol for Isolation and Glycerol Stock Preparation of Honey Bee Brood Cap Bacteria (AC3),False
42391002,bacterial single-cell transcriptomics,bacterial,2,322948,Quality control assessment for microbial genomes: GalaxyTrakr MicroRunQC workflow,False
42391002,bacterial single-cell transcriptomics,bacterial,3,322267,Closing bacterial genomes using the  Rapid Sequencing Kit (SQK-RBK114) from Oxford Nanopore Technologies (ONT),False
42391002,bacterial single-cell transcriptomics,bacterial,4,322416,Quality control assessment for microbial genomes: GalaxyTrakr MicroRunQC workflow,False
42391002,bacterial single-cell transcriptomics,bacterial,5,321827,Identifying culturable bacterial species of interest from wastewater,False
42391002,bacterial single-cell transcriptomics,bacterial,6,320974,Protocol for bacterial genome isolation and sequencing using Oxford Nanopore Technologies,False
42391002,bacterial single-cell transcriptomics,bacterial,7,320916,Protocol for bacterial plasmid isolation and sequencing using Oxford Nanopore Technologies,False
42391002,bacterial single-cell transcriptomics,bacterial,8,319976,Construction and application of PhyloCode databases from bacterial cgMLST allele sequences,False
42391002,bacterial single-cell transcriptomics,bacterial,9,243348,Prevalence of Brucellosis among animal handlers and cattle in India: A systematic review and meta-analysis,False
42391002,bacterial single-cell transcriptomics,bacterial,10,320806,Optical Density Measurement of Bacterial Cultures,False
35243422,multiomics serial biopsy,multiomics,1,321855,The dual-enhanced graph learning framework DePass allows paired data integration in single-cell and spatial multiomics V.1,False
35243422,multiomics serial biopsy,multiomics,2,320923,Isolation of nuclei from human post-mortem brain tissue for single-cell multiomics,False
35243422,multiomics serial biopsy,multiomics,3,26560,Preparation of Adult Human Kidney Tissue for Single Nucleus RNA-seq and Other Multiomics Studies,False
35243422,multiomics serial biopsy,multiomics,4,28833,Massively parallel long-read sequencing of single cell RNA isoforms,False
35243422,multiomics serial biopsy,multiomics,5,42929,Gene Regulatory Network,False
35243422,multiomics serial biopsy,multiomics,6,43896,DAb-seq: Single-Cell DNA and Antibody Sequencing,False
35243422,multiomics serial biopsy,multiomics,7,53078,CHOP TMC Single Cell Multiome ATAC + Gene Expression,False
35243422,multiomics serial biopsy,multiomics,8,71406,Human Liver Tissue Storage Methods For Multiomic Applications,False
35243422,multiomics serial biopsy,multiomics,9,97679,FFPE Tissue Processing for Multimodal Imaging Assays (Phenocycler-Fusion + H&E) following Xenium In Situ Gene Expression,False
35243422,multiomics serial biopsy,multiomics,10,101871,MULTI-seq sample multiplexing for 10x Genomics RNA+ATAC multiomic profiling,False
39359233,3D skin model toxicology,3D,1,323004,Pharmacokinetic Properties of Zingiber officinale and Its Major Bioactive Constituents: A Systematic Review protocol of Experimental and Clinical Evidence,False
39359233,3D skin model toxicology,3D,2,322718,Generation of 3D Endometrial Assembloids and Co-culture with Human Blastoids or Blastocysts,False
39359233,3D skin model toxicology,3D,3,323028,Cancer Genomics Research in Nigeria: A Scoping Review Protocol,False
39359233,3D skin model toxicology,3D,4,118597,Isolation of uveal melanocytes from ovine eyes,False
39359233,3D skin model toxicology,3D,5,322548,SIMPLseq protocol,False
39359233,3D skin model toxicology,3D,6,321858,SCRAT: Screening Areas of Interest on Macrolithic Tools ,False
39359233,3D skin model toxicology,3D,7,322069,Dimensional accuracy of 3D-printed versus CAD/CAM-milled denture bases: a systematic review and meta-analysis,False
39359233,3D skin model toxicology,3D,8,321740,Multi-tube Holder for Vortexers,False
39359233,3D skin model toxicology,3D,9,321621,A standardized XRCT protocol for quantitative 3D shape preferred orientation analysis in rocks,False
39359233,3D skin model toxicology,3D,10,316229,Citation Impact Analysis of an AI-Annotated Biomedical Corpus,False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,1,7428,Genotypic and phenotypic ?-Lactam resistance and presence of PVL gene in Staphylococci from dry bovine udder ,False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,2,16495,Qiime 2 Workflow - Longitudinal study,False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,3,21777,"Microorganisms and culture conditions - Comparative genomics of Staphylococcus aureus associated with subclinical and clinical bovine mastitis (Rocha et al., 2019)",False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,4,21775,"Polymerase Chain Reaction - Comparative genomics of Staphylococcus aureus associated with subclinical and clinical bovine mastitis (Rocha et al., 2019)",False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,5,86414,Protocol of a systematic review with metanalysis:  forms of treatment in children diagnosed with congenital toxoplasmosis,False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,6,219918,Excessive Iodine Intake in Pregnancy and Its Effect on the Neurodevelopment of Offspring - A Systematic Review,False
30462808,subclinical hyperthyroidism oxidative stress,subclinical,7,222787,Cardiovascular Risk in Psoriasis and Psoriatic Arthritis: An Umbrella Review of Systematic Reviews and Meta-Analyses,False
33350435,hepatic stellate cell isolation,hepatic,1,6874,Targeting hepatic heparin-binding EGF-like growth factor (HB-EGF) using HB-EGF-specific antisense oligonucleotide (ASO),False
33350435,hepatic stellate cell isolation,hepatic,2,6935,Hepatic VLDL secretion assay,False
33350435,hepatic stellate cell isolation,hepatic,3,9230,ALT/GPT  Detection Assay,False
33350435,hepatic stellate cell isolation,hepatic,4,9242,AST/GOT  Detection Assay,False
33350435,hepatic stellate cell isolation,hepatic,5,20000,U Mass - Basal glucose metabolism,False
33350435,hepatic stellate cell isolation,hepatic,6,20155,U Mass - Glucagon,False
33350435,hepatic stellate cell isolation,hepatic,7,20223,U Mass - Hepatic gluconeogenesis,False
33350435,hepatic stellate cell isolation,hepatic,8,20278,U Mass - Insulin clearance,False
33350435,hepatic stellate cell isolation,hepatic,9,49398,"Mutational Analysis of Hepatitis B Virus Precore Region Molecular Variants in Ile-ife, Nigeria",False
33350435,hepatic stellate cell isolation,hepatic,10,50707,Intrahepatic implantation of tumor cells,False
30271992,meiofauna metabarcoding,meiofauna,1,68650,Picogram input multimodal sequencing (PiMmS) ,False
30271992,meiofauna metabarcoding,meiofauna,2,49730,DNA extraction and genomic sequencing library preparation for individual root-knot nematodes,False
30271992,meiofauna metabarcoding,meiofauna,3,68340,Extraction of meiofauna and meioflora from aquatic environmental samples,False
30271992,meiofauna metabarcoding,meiofauna,4,121300,Isolation of marine meiofauna from sandy sediments: from decanting to DNA extraction.,True
30271992,meiofauna metabarcoding,meiofauna,5,222975,Extraction of meiofauna and meioflora from aquatic environmental samples,False
39510801,macrophage proteomics,macrophage,1,317160,MonoMacs- From PBMCs to adherent macrophages in culture,False
39510801,macrophage proteomics,macrophage,2,4190,Macrophage Phagocytosis Assay,False
39510801,macrophage proteomics,macrophage,3,8034,Isolation and ex vivo culture of alveolar macrophages from the resected lungs of patients with pulmonary tuberculosis,False
39510801,macrophage proteomics,macrophage,4,10220,The production of monocytes and macrophages from human iPSCs,False
39510801,macrophage proteomics,macrophage,5,10959,Unthawing RAW264.7 cells,False
39510801,macrophage proteomics,macrophage,6,11637,MIF gene polymorphism - 5–8-CATT tetranucleotide repeat (rs5844572) at position -794 (-794*CATT5–8) and a single-nucleotide polymorphism (rs755622) at position -173 (-173*G/C),False
39510801,macrophage proteomics,macrophage,7,12073,Cell Culture and estimation of cytokines by ELISA,False
39510801,macrophage proteomics,macrophage,8,15079,Immunofluorescence staining protocol for co-staining of fetuin-A and CD68 in older human autopsy tissue,False
39510801,macrophage proteomics,macrophage,9,20110,U Mass - Cytokines Panel I - multiplex,False
39510801,macrophage proteomics,macrophage,10,20117,U Mass - Cytokines Panel II - multiplex,False
21572423,basement membrane invasion,basement membrane,1,21331,Human Islet Microvasculature Immunofluorescence in Optically Cleared Samples ,False
21572423,basement membrane invasion,basement membrane,2,119834,Long-term alterations of collagen reconstruction and basement membrane regeneration after corneal full-thickness penetrating injury in rabbits,False
21572423,basement membrane invasion,basement membrane,3,121336,Optically Highlighting Basement Membrane Components in C. elegans,True
21572423,basement membrane invasion,basement membrane,4,121352,The Matrigel Cytokine Assay,False
24218132,PCR optimization GC-rich,PCR optimization,1,321006,GRADIENT PCR OPTIMIZATION PROTOCOL DEVELOPMENT FOR THE AMPLIFICATION OF Plasmodium falciparum TRAP-LIKE PROTEIN GENE,False
24218132,PCR optimization GC-rich,PCR optimization,2,224257,Methyl-RAD protocol,False
29256496,STARR-seq enhancer,STARR-seq,1,55732,ATAC-STARR-seq,False
29256496,STARR-seq enhancer,STARR-seq,2,55728,ATAC-STARR-seq,False
29256496,STARR-seq enhancer,STARR-seq,3,121710,CapStarr-seq protocol,False
29256496,STARR-seq enhancer,STARR-seq,4,121971,STARR-seq Library Preparation,True
29256496,STARR-seq enhancer,STARR-seq,5,121973,STARR-seq Screening protocol,True
29256496,STARR-seq enhancer,STARR-seq,6,121974,qPCR assay to measure ISG expression in human cells,True
29256496,STARR-seq enhancer,STARR-seq,7,121975,qPCR based reporter assay on luciferase transcripts,True
29256496,STARR-seq enhancer,STARR-seq,8,126117,Whole-genome STARR-seq Protocol – Reddy Lab 2023,False
33923007,soil pollution indices,soil,1,268764,Sorting and sequencing low biomass samples from different microbial ecologies,False
33923007,soil pollution indices,soil,2,317496,Regarding the operational steps of finite element modeling in the literature &#34;Numerical investigation on the mechanical response of steel-frame polyethylene pipelines subjected to strike-slip faulting&#34;,False
33923007,soil pollution indices,soil,3,1214,Estimation of Humus in Soil/Manure,False
33923007,soil pollution indices,soil,4,2251,"The influence of agricultural tillage practices on soil biodiversity: Soil metagenomic methods, microbial community",False
33923007,soil pollution indices,soil,5,2252,"The influence of agricultural tillage practices on soil biodiversity: Soil metagenomic methods, arthropod community",False
33923007,soil pollution indices,soil,6,2253,The influence of agricultural tillage practices on soil biodiversity: Sequence analysis,False
33923007,soil pollution indices,soil,7,2258,Methods from: The influence of agricultural tillage practices on soil biodiversity,False
33923007,soil pollution indices,soil,8,16153,Soil viral extraction protocol for ssDNA & dsDNA viruses,False
33923007,soil pollution indices,soil,9,6861,Extraction of PLFA from wood debris,False
33923007,soil pollution indices,soil,10,7298,Identification and molecular characterization of a metagenome-derived L-lysine decarboxylase gene from subtropical soil microorganisms,False
33529123,somatic cell nuclear transfer sheep,somatic cell nuclear transfer,1,35043,Generating cloned sheep embryos by zona-free somatic cell transfer,True
33529123,somatic cell nuclear transfer sheep,somatic cell nuclear transfer,2,121572,A protocol for embryonic stem cell derivation by somatic cell nuclear transfer into human oocytes,False
37237607,zebrafish wound healing,zebrafish,1,322700,Extraction of Whole-Body Cortisol from Adult Zebrafish (Danio rerio) and Quantification by ELISA,False
37237607,zebrafish wound healing,zebrafish,2,235906,PhotoMap: unbiased mapping of Expansion Microscopy deformation fields,False
37237607,zebrafish wound healing,zebrafish,3,112640,WHOLISTIC ExM: Whole-Body Expansion Microscopy with Fluorescence Insitu Hybridization (WB-ExM FISH),False
37237607,zebrafish wound healing,zebrafish,4,318395,qRT-PCR for Zebrafish Brian Tissue,False
37237607,zebrafish wound healing,zebrafish,5,14855,Light/dark preference test for adult zebrafish (Danio rerio),False
37237607,zebrafish wound healing,zebrafish,6,12511,Melanophore response assay in zebrafish,False
37237607,zebrafish wound healing,zebrafish,7,13414,Sudan Black staining of zebrafish larvae,False
37237607,zebrafish wound healing,zebrafish,8,13933,Optimized protocol for brain and head kidney catalase activity in zebrafish,False
37237607,zebrafish wound healing,zebrafish,9,13935,"Zebrafish (Danio rerio) Environmental Summary, LaNeC (Marab&aacute;/PA, Brazil)",False
37237607,zebrafish wound healing,zebrafish,10,14394,Assessing vertebrate physiology: A simple and cost-effective method to exercise adult zebrafish.,False
41800616,RNA antisense purification,RNA,1,322948,Quality control assessment for microbial genomes: GalaxyTrakr MicroRunQC workflow,False
41800616,RNA antisense purification,RNA,2,322718,Generation of 3D Endometrial Assembloids and Co-culture with Human Blastoids or Blastocysts,False
41800616,RNA antisense purification,RNA,3,322928,Temporal dynamics of rat auricle skin microbiota during early decomposition and association with postmortem interval estimation,False
41800616,RNA antisense purification,RNA,4,321335,CC-Perturb-seq Protocol,False
41800616,RNA antisense purification,RNA,5,321403,Protocol for Lab analysis of eDNA samples from frozen encapsulated filters,False
41800616,RNA antisense purification,RNA,6,322153,The Neural Effects of Action Simulation and Motor Execution Paradigms of Gait in Parkinson’s Disease and Healthy Subjects: Protocol for a Review and Meta-Analysis of fMRI Studies (Retrospectively Registered),False
41800616,RNA antisense purification,RNA,7,315366,Chess-Based Cognitive Remediation Training - Manual for group interventions,False
41800616,RNA antisense purification,RNA,8,243168,Total RNA Purification from Bluebell Leaves,False
41800616,RNA antisense purification,RNA,9,108579,Custom Indexing for Nanopore Sequencing Platform,False
41800616,RNA antisense purification,RNA,10,322427,SDS-PAGE Protein Analysis with Rapid Staining (X-Stain),False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,1,1315,Metatranscriptomics sample preparation protocol w/ScriptSeq,False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,2,42595,NOAA-CalCOFI Ocean Genomics (NCOG) Sample Collection,False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,3,51907,"Total nucleic acids extraction, purification and cDNA synthesis from soil",False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,4,73946,Harvesting and stocking cheese rind community samples,False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,5,105383,Sample fixation and RNA extraction of brackish and marine samples with high sediment loads for metatranscriptomics sequencing,False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,6,106010,"An optimized CTAB based RNA extraction from rhizosphere, followed by universal rRNA depletion for metatranscriptomics",False
35528780,metatranscriptomics harmful algal bloom,metatranscriptomics,7,232034,RNA extraction from Sterivex filters: An optimized protocol for metatranscriptomics in aquatic microbiomes,False
33996275,virome concentration methods,virome concentration,1,87693,Seawater virome concentration with Vivaflow ,False
32488088,chromatin fiber electron microscopy,chromatin fiber,1,67489,SAMOSA-Tag - combining in-situ adenine methyltransferase footprinting with transposase-mediated single-molecule sequencing,False
32488088,chromatin fiber electron microscopy,chromatin fiber,2,121313,Protocol: Sonication-based Circular Chromosome Conformation Capture with next-generation sequencing analysis for the detection of chromatin interactions,False
39664262,phytoplankton long-read sequencing,phytoplankton,1,315444,A Chain-Length-Independent Method for Particulate Polyphosphate Quantification from Phytoplankton,False
39664262,phytoplankton long-read sequencing,phytoplankton,2,8717,Tangential flow filtration (TFF) concentration of phytoplankton,False
39664262,phytoplankton long-read sequencing,phytoplankton,3,1388,Fixation of marine samples for flow cytometry analysis,False
39664262,phytoplankton long-read sequencing,phytoplankton,4,1479,Estimation of viral-induced phytoplankton mortality using the modified dilution method,False
39664262,phytoplankton long-read sequencing,phytoplankton,5,1501,Phytoplankton and bacteria filtration,False
39664262,phytoplankton long-read sequencing,phytoplankton,6,1758,Simultaneous measurement of grazing and viral lysis of phytoplankton,False
39664262,phytoplankton long-read sequencing,phytoplankton,7,1763,Simultaneous measurement of grazing and viral lysis of phytoplankton,False
39664262,phytoplankton long-read sequencing,phytoplankton,8,1847,Fixation of marine samples for flow cytometry sorting,False
39664262,phytoplankton long-read sequencing,phytoplankton,9,5428,Monterey Wharf II Weekly Phytoplankton Monitoring Sample Collection and Processing Notes,False
39664262,phytoplankton long-read sequencing,phytoplankton,10,4225,ESAW Media for Marine Phytoplankton,False
28877184,PCR microgravity spaceflight,PCR,1,322871,Protein-Bound InsP6 Extraction and LC–MS/MS Detection,False
28877184,PCR microgravity spaceflight,PCR,2,322875,PIP Strip Protein–Lipid Overlay Assay,False
28877184,PCR microgravity spaceflight,PCR,3,322255,Detailed method for use of PCR tags,False
28877184,PCR microgravity spaceflight,PCR,4,322970,Size Exclusion Chromatography (SEC) Protocol,False
28877184,PCR microgravity spaceflight,PCR,5,322364,Quantification of Salmonella invA in Metagenomic Samples Using QIAcuity dPCR,False
28877184,PCR microgravity spaceflight,PCR,6,322935,Nested PCR Protocol for Amplicon of HPV L1 Gene,False
28877184,PCR microgravity spaceflight,PCR,7,322917,Transferrin Uptake Assay,False
28877184,PCR microgravity spaceflight,PCR,8,322868,Purification of DYKDDDDK/FLAG-Tagged Proteins Using Anti-DYKDDDDK G1 Affinity Resin,False
28877184,PCR microgravity spaceflight,PCR,9,322918,Mass Photometry Protocol Using the Refeyn TwoMP,False
28877184,PCR microgravity spaceflight,PCR,10,321403,Protocol for Lab analysis of eDNA samples from frozen encapsulated filters,False
